consecutive_number,state_name,city,day_of_crash,month_of_crash,year_of_crash,day_of_week,hour_of_crash,minute_of_crash,atmospheric_conditions_1,atmospheric_conditions_1_name,atmospheric_conditions_2,atmospheric_conditions_2_name,atmospheric_conditions,atmospheric_conditions_name,number_of_fatalities
210665,Kentucky,2724,18,12,2015,6,23,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210631,Kentucky,2090,6,12,2015,1,4,29,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210435,Kentucky,0,3,9,2015,5,8,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210405,Kentucky,0,26,8,2015,4,4,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210445,Kentucky,0,8,9,2015,3,21,14,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210050,Kentucky,1310,31,1,2015,7,3,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210360,Kentucky,0,25,7,2015,7,15,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240175,Maryland,0,21,6,2015,1,17,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240338,Maryland,0,6,9,2015,1,23,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240101,Maryland,0,2,4,2015,5,20,19,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240012,Maryland,0,23,1,2015,6,8,32,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240149,Maryland,0,12,5,2015,3,22,53,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240116,Maryland,0,6,4,2015,2,18,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240284,Maryland,0,31,8,2015,2,20,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240288,Maryland,0,24,8,2015,2,18,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240224,Maryland,0,24,7,2015,6,9,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240006,Maryland,0,13,1,2015,3,11,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240199,Maryland,0,8,6,2015,2,2,1,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240092,Maryland,0,16,4,2015,5,18,19,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240376,Maryland,0,11,10,2015,1,21,1,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240266,Maryland,0,14,9,2015,2,19,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240256,Maryland,0,14,8,2015,6,22,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240084,Maryland,0,12,4,2015,1,0,23,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240303,Maryland,1380,18,9,2015,6,5,49,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240314,Maryland,0,17,8,2015,2,5,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240261,Maryland,0,7,9,2015,2,5,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240324,Maryland,0,6,11,2015,6,21,13,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240041,Maryland,0,4,2,2015,4,4,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240479,Maryland,50,9,6,2015,3,21,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240191,Maryland,1520,17,7,2015,6,16,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240003,Maryland,0,5,1,2015,2,17,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240354,Maryland,0,21,10,2015,4,6,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240465,Maryland,0,1,2,2015,1,21,18,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240454,Maryland,50,3,12,2015,5,16,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240459,Maryland,0,18,12,2015,6,9,3,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240235,Maryland,0,7,8,2015,6,21,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240050,Maryland,0,7,3,2015,7,1,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240289,Maryland,0,3,9,2015,5,21,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240017,Maryland,0,30,1,2015,6,21,34,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240154,Maryland,0,26,5,2015,3,3,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240036,Maryland,0,18,2,2015,4,11,16,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240402,Maryland,0,13,11,2015,6,18,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240372,Maryland,0,31,10,2015,7,21,47,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240350,Maryland,0,10,10,2015,7,0,33,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240275,Maryland,0,21,8,2015,6,19,4,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240209,Maryland,0,11,6,2015,5,18,4,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240445,Maryland,0,12,12,2015,7,15,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240136,Maryland,50,28,4,2015,3,18,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240200,Maryland,0,12,6,2015,6,16,41,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240410,Maryland,0,24,11,2015,3,6,28,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240349,Maryland,0,16,10,2015,6,19,21,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240021,Maryland,0,23,1,2015,6,5,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240040,Maryland,0,28,2,2015,7,21,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240278,Maryland,0,27,8,2015,5,22,27,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240271,Maryland,0,15,8,2015,7,4,36,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240482,Maryland,50,3,5,2015,1,21,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240476,Maryland,50,7,12,2015,2,14,6,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240059,Maryland,0,5,3,2015,5,18,46,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240464,Maryland,0,18,12,2015,6,18,2,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240352,Maryland,0,20,10,2015,3,6,4,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240094,Maryland,0,17,4,2015,6,20,16,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240107,Maryland,50,5,2,2015,5,19,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240359,Maryland,0,22,10,2015,5,6,1,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240121,Maryland,725,21,5,2015,5,0,36,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240076,Maryland,230,28,3,2015,7,20,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240028,Maryland,0,30,1,2015,6,15,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240433,Maryland,0,13,12,2015,1,1,42,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240277,Maryland,0,10,9,2015,5,21,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240031,Maryland,0,11,2,2015,4,2,12,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240341,Maryland,0,27,9,2015,1,17,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240414,Maryland,0,3,12,2015,5,14,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240201,Maryland,50,19,6,2015,6,22,7,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240477,Maryland,50,1,4,2015,4,22,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240447,Maryland,0,3,12,2015,5,21,47,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240437,Maryland,0,25,12,2015,6,20,24,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240022,Maryland,0,29,1,2015,5,20,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240395,Maryland,50,17,11,2015,3,19,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240478,Maryland,50,27,4,2015,2,16,46,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240397,Maryland,0,2,11,2015,2,18,12,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240381,Maryland,0,16,10,2015,6,23,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240455,Maryland,0,27,12,2015,1,13,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240068,Maryland,0,7,3,2015,7,19,13,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240379,Maryland,0,16,10,2015,6,20,21,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240057,Maryland,0,18,3,2015,4,1,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240197,Maryland,0,29,6,2015,2,21,7,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240361,Maryland,0,21,10,2015,4,18,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240172,Maryland,0,11,6,2015,5,9,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240060,Maryland,410,19,3,2015,5,14,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240067,Maryland,0,18,3,2015,4,19,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240439,Maryland,0,26,12,2015,7,19,6,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240004,Maryland,0,7,1,2015,4,2,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240066,Maryland,0,24,3,2015,3,6,34,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240020,Maryland,0,2,2,2015,2,21,16,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240098,Maryland,0,11,4,2015,7,20,1,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240243,Maryland,0,2,9,2015,4,23,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240383,Maryland,0,1,11,2015,1,18,49,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240174,Maryland,0,24,6,2015,4,16,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240118,Maryland,0,28,4,2015,3,7,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240282,Maryland,0,19,9,2015,7,15,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240195,Maryland,50,14,6,2015,1,16,2,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240196,Maryland,0,26,6,2015,6,22,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240286,Maryland,0,28,8,2015,6,6,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240442,Maryland,0,12,12,2015,7,18,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240371,Maryland,0,31,10,2015,7,14,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240011,Maryland,0,20,1,2015,3,18,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240269,Maryland,0,23,8,2015,1,14,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240240,Maryland,0,6,8,2015,5,0,3,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240373,Maryland,0,31,10,2015,7,22,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240312,Maryland,50,12,7,2015,1,1,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240253,Maryland,0,4,9,2015,6,11,43,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240403,Maryland,0,17,11,2015,3,9,27,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240206,Maryland,0,1,7,2015,4,20,33,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240333,Maryland,0,11,10,2015,1,12,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240054,Maryland,0,1,3,2015,1,1,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240109,Maryland,0,30,4,2015,5,19,3,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240311,Maryland,0,17,9,2015,5,20,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240272,Maryland,0,17,8,2015,2,9,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240166,Maryland,0,30,5,2015,7,0,59,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240126,Maryland,0,2,5,2015,7,21,14,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240434,Maryland,0,12,12,2015,7,14,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240317,Maryland,0,18,9,2015,6,15,44,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240232,Maryland,0,21,7,2015,3,16,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240398,Maryland,0,26,11,2015,5,12,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240347,Maryland,0,3,10,2015,7,10,47,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240082,Maryland,0,11,4,2015,7,2,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240207,Maryland,0,3,7,2015,6,17,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240481,Maryland,50,16,10,2015,6,5,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240189,Maryland,50,28,6,2015,1,20,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240453,Maryland,0,31,12,2015,5,17,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240368,Maryland,50,30,8,2015,1,21,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240419,Maryland,0,3,12,2015,5,6,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240293,Maryland,0,19,9,2015,7,2,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240257,Maryland,0,15,8,2015,7,20,2,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240252,Maryland,0,3,9,2015,5,19,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240030,Maryland,0,11,2,2015,4,7,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240245,Maryland,0,9,8,2015,1,0,14,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240260,Maryland,0,15,8,2015,7,16,14,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240370,Maryland,0,13,10,2015,3,14,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240386,Maryland,50,1,11,2015,1,21,16,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240037,Maryland,0,26,2,2015,5,20,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240044,Maryland,0,1,3,2015,1,2,42,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240173,Maryland,0,15,6,2015,2,12,21,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240254,Maryland,0,2,8,2015,1,11,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240412,Maryland,0,8,11,2015,1,16,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,4
240407,Maryland,0,30,11,2015,2,2,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240321,Maryland,0,19,9,2015,7,7,7,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240161,Maryland,0,13,5,2015,4,13,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240316,Maryland,0,16,9,2015,4,23,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240217,Maryland,0,6,7,2015,2,13,41,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240391,Maryland,0,2,11,2015,2,17,12,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240238,Maryland,0,4,8,2015,3,2,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240292,Maryland,0,15,4,2015,4,14,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240096,Maryland,0,20,4,2015,2,15,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240326,Maryland,0,8,10,2015,5,20,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240456,Maryland,50,20,9,2015,1,2,19,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240413,Maryland,0,3,11,2015,3,15,44,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240063,Maryland,0,21,3,2015,7,14,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,3
240295,Maryland,0,6,8,2015,5,11,32,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240418,Maryland,0,9,12,2015,4,17,6,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240135,Maryland,0,5,5,2015,3,19,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240334,Maryland,0,4,11,2015,4,6,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240380,Maryland,0,29,10,2015,5,7,44,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240129,Maryland,0,3,5,2015,1,16,1,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240042,Maryland,0,11,2,2015,4,13,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240404,Maryland,0,2,12,2015,4,20,51,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240280,Maryland,0,23,8,2015,1,4,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240351,Maryland,50,16,10,2015,6,21,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240389,Maryland,50,11,11,2015,4,5,13,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240377,Maryland,0,31,10,2015,7,2,6,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240299,Maryland,0,5,9,2015,7,11,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240248,Maryland,0,10,8,2015,2,7,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240421,Maryland,0,11,12,2015,6,6,28,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240367,Maryland,50,18,7,2015,7,0,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240176,Maryland,0,6,6,2015,7,13,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240470,Maryland,0,20,3,2015,6,2,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240355,Maryland,0,23,10,2015,6,15,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240052,Maryland,50,8,3,2015,1,4,59,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240431,Maryland,0,20,12,2015,1,16,7,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240162,Maryland,50,28,5,2015,5,19,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240345,Maryland,0,30,9,2015,4,13,14,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240110,Maryland,0,29,4,2015,4,23,2,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240327,Maryland,0,4,11,2015,4,11,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240237,Maryland,0,1,8,2015,7,16,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240038,Maryland,50,6,2,2015,6,16,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240264,Maryland,0,17,8,2015,2,9,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240228,Maryland,0,22,7,2015,4,11,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240309,Maryland,0,16,9,2015,4,15,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240056,Maryland,0,15,3,2015,1,19,32,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240255,Maryland,0,8,9,2015,3,11,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240283,Maryland,50,17,9,2015,5,15,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240480,Maryland,50,12,8,2015,4,1,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240123,Maryland,0,27,4,2015,2,14,27,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240164,Maryland,0,10,5,2015,1,15,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240468,Maryland,0,26,9,2015,7,18,23,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240208,Maryland,0,5,7,2015,1,20,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240005,Maryland,0,10,1,2015,7,1,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,5
240120,Maryland,0,28,4,2015,3,21,6,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240307,Maryland,0,6,9,2015,1,13,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240047,Maryland,0,8,3,2015,1,19,43,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240062,Maryland,0,21,3,2015,7,15,53,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240113,Maryland,0,16,4,2015,5,10,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240148,Maryland,0,13,5,2015,4,17,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240281,Maryland,0,23,9,2015,4,17,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240471,Maryland,0,16,8,2015,1,0,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240340,Maryland,0,18,9,2015,6,11,41,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240158,Maryland,0,9,5,2015,7,21,3,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240411,Maryland,0,5,11,2015,5,15,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240385,Maryland,0,15,11,2015,1,17,47,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240305,Maryland,0,4,9,2015,6,20,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240268,Maryland,0,21,8,2015,6,1,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240276,Maryland,0,26,8,2015,4,13,33,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240227,Maryland,0,3,7,2015,6,5,33,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240472,Maryland,0,6,9,2015,1,23,49,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240296,Maryland,50,11,8,2015,3,17,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240046,Maryland,1530,6,3,2015,6,13,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240111,Maryland,0,30,4,2015,5,12,44,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240202,Maryland,0,25,6,2015,5,1,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240308,Maryland,0,14,9,2015,2,14,24,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240112,Maryland,0,29,4,2015,4,16,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240102,Maryland,0,15,4,2015,4,13,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240213,Maryland,0,9,7,2015,5,11,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240029,Maryland,50,13,1,2015,3,15,36,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240155,Maryland,0,27,5,2015,4,9,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240203,Maryland,0,20,6,2015,7,14,32,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240025,Maryland,50,5,1,2015,2,19,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240185,Maryland,0,28,6,2015,1,19,2,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240396,Maryland,0,20,11,2015,6,17,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240198,Maryland,0,11,6,2015,5,10,12,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240346,Maryland,0,13,10,2015,3,5,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240157,Maryland,0,31,5,2015,1,23,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240049,Maryland,0,9,3,2015,2,14,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240348,Maryland,0,17,9,2015,5,18,4,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240134,Maryland,0,6,5,2015,4,9,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240205,Maryland,0,8,8,2015,7,16,49,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240139,Maryland,0,10,5,2015,1,14,44,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240409,Maryland,0,19,11,2015,5,23,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240444,Maryland,0,11,12,2015,6,13,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240475,Maryland,50,20,11,2015,6,21,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240239,Maryland,0,5,8,2015,4,11,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240258,Maryland,0,16,8,2015,1,22,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240231,Maryland,0,26,7,2015,1,20,13,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240422,Maryland,0,11,12,2015,6,15,27,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240221,Maryland,0,2,7,2015,5,21,53,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240432,Maryland,0,22,12,2015,3,17,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240262,Maryland,0,15,6,2015,2,5,13,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240229,Maryland,0,29,7,2015,4,8,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240151,Maryland,0,12,5,2015,3,17,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240074,Maryland,0,24,3,2015,3,22,47,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240332,Maryland,0,27,9,2015,1,11,28,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240093,Maryland,0,6,4,2015,2,16,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240215,Maryland,0,13,7,2015,2,9,28,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240117,Maryland,0,6,4,2015,2,4,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240302,Maryland,0,5,9,2015,7,15,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240226,Maryland,0,26,7,2015,1,14,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240210,Maryland,0,3,7,2015,6,11,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240165,Maryland,0,23,5,2015,7,20,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
