consecutive_number,state_name,city,day_of_crash,month_of_crash,year_of_crash,day_of_week,hour_of_crash,minute_of_crash,atmospheric_conditions_1,atmospheric_conditions_1_name,atmospheric_conditions_2,atmospheric_conditions_2_name,atmospheric_conditions,atmospheric_conditions_name,number_of_fatalities
50316,Arkansas,0,19,9,2016,2,18,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61048,California,0,26,6,2016,1,23,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
160148,Idaho,0,24,8,2016,4,22,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
481743,Texas,0,8,7,2016,6,4,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
540098,West Virginia,814,28,6,2016,3,23,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470509,Tennessee,0,19,7,2016,3,3,28,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
490140,Utah,0,25,7,2016,2,7,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
350262,New Mexico,0,30,9,2016,6,18,49,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
290660,Missouri,0,10,10,2016,2,19,4,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470696,Tennessee,0,21,9,2016,4,3,28,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210513,Kentucky,0,22,9,2016,5,7,53,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
122005,Florida,0,16,9,2016,6,4,34,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560009,Wyoming,0,6,3,2016,1,4,18,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130648,Georgia,0,24,6,2016,6,14,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300033,Montana,0,21,3,2016,2,2,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
40495,Arizona,0,7,8,2016,1,17,42,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
490176,Utah,0,12,9,2016,2,13,19,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
350101,New Mexico,0,9,4,2016,7,11,46,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
370396,North Carolina,1940,29,4,2016,6,23,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
40291,Arizona,0,17,5,2016,3,5,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
40003,Arizona,60,3,1,2016,1,6,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61415,California,0,5,9,2016,2,5,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530211,Washington,0,23,6,2016,5,6,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
450735,South Carolina,0,22,10,2016,7,17,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
350183,New Mexico,0,13,5,2016,6,16,43,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180049,Indiana,1100,21,1,2016,5,13,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
450604,South Carolina,0,10,7,2016,1,12,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
482729,Texas,9997,21,10,2016,6,11,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10517,Alabama,0,16,9,2016,6,11,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
170449,Illinois,0,28,6,2016,3,5,13,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
482766,Texas,0,29,10,2016,7,22,46,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
121587,Florida,0,31,7,2016,1,12,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
40458,Arizona,0,25,7,2016,2,13,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390442,Ohio,0,27,6,2016,2,13,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
170082,Illinois,0,8,2,2016,2,23,19,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300166,Montana,0,26,11,2016,7,3,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61207,California,0,10,6,2016,6,1,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530251,Washington,0,17,7,2016,1,18,46,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
170166,Illinois,0,19,3,2016,7,8,12,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
320033,Nevada,0,26,2,2016,6,8,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
280337,Mississippi,0,12,7,2016,3,4,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
420196,Pennsylvania,1991,3,4,2016,1,4,34,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
131320,Georgia,0,1,12,2016,5,18,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530270,Washington,0,19,7,2016,3,22,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
120969,Florida,2439,7,5,2016,7,13,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,4
540123,West Virginia,0,21,7,2016,5,0,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
380040,North Dakota,0,29,6,2016,4,15,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61009,California,0,26,4,2016,3,8,3,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130476,Georgia,0,11,5,2016,4,22,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530292,Washington,1850,7,8,2016,1,12,12,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470592,Tennessee,0,11,8,2016,5,1,51,99,Unknown,0,No Additional Atmospheric Conditions,99,Unknown,1
400059,Oklahoma,0,19,2,2016,6,2,2,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
540243,West Virginia,2040,17,12,2016,7,1,35,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
310185,Nebraska,0,16,12,2016,6,17,10,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
50168,Arkansas,0,16,5,2016,2,11,25,99,Unknown,0,No Additional Atmospheric Conditions,99,Unknown,1
530203,Washington,0,24,6,2016,6,21,43,5,"Fog, Smog, Smoke",0,No Additional Atmospheric Conditions,5,"Fog, Smog, Smoke",1
470370,Tennessee,0,30,5,2016,2,2,26,5,"Fog, Smog, Smoke",0,No Additional Atmospheric Conditions,5,"Fog, Smog, Smoke",1
80310,Colorado,0,7,8,2016,1,9,54,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80249,Colorado,0,11,7,2016,2,16,0,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,2
80547,Colorado,0,23,12,2016,6,8,0,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80368,Colorado,0,5,9,2016,2,16,49,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80193,Colorado,0,12,6,2016,1,15,8,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
510324,Virginia,0,15,7,2016,6,2,40,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
510617,Virginia,0,29,11,2016,3,19,38,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80206,Colorado,0,20,6,2016,2,16,24,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80338,Colorado,0,27,8,2016,7,8,1,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
510394,Virginia,0,7,8,2016,1,14,44,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
510637,Virginia,0,21,10,2016,6,6,1,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80303,Colorado,0,1,8,2016,2,6,15,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,2
80291,Colorado,0,31,7,2016,1,11,51,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
200116,Kansas,0,28,4,2016,5,21,46,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80322,Colorado,80,17,8,2016,4,17,31,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80183,Colorado,600,6,6,2016,2,12,3,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
510389,Virginia,0,2,8,2016,3,23,30,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80389,Colorado,0,16,9,2016,6,21,15,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,2
510458,Virginia,0,23,9,2016,6,12,58,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80242,Colorado,1529,9,7,2016,7,19,27,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
510317,Virginia,0,4,7,2016,2,17,25,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
200059,Kansas,2820,19,3,2016,7,19,0,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80390,Colorado,110,16,9,2016,6,23,12,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
510036,Virginia,1190,5,2,2016,6,5,11,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80216,Colorado,2050,10,6,2016,6,21,6,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
510397,Virginia,0,28,7,2016,5,8,10,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80207,Colorado,0,20,6,2016,2,19,59,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80069,Colorado,0,13,3,2016,1,3,20,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80265,Colorado,600,18,7,2016,2,20,20,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80202,Colorado,0,19,6,2016,1,12,30,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
330054,New Hampshire,120,20,6,2016,2,18,49,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
482843,Texas,0,2,11,2016,4,22,39,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
40529,Arizona,0,4,8,2016,5,11,29,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
300087,Montana,0,22,7,2016,6,13,59,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
550503,Wisconsin,0,8,12,2016,5,6,3,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
10558,Alabama,0,9,5,2016,2,23,15,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
482722,Texas,260,20,10,2016,5,5,20,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
120369,Florida,0,23,3,2016,4,18,2,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
371270,North Carolina,1940,22,12,2016,5,22,28,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
40175,Arizona,0,8,4,2016,6,23,25,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
481936,Texas,0,17,7,2016,1,9,31,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
121298,Florida,0,20,6,2016,2,6,58,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
122396,Florida,0,4,11,2016,6,16,0,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
360115,New York,3082,4,3,2016,6,6,35,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
490101,Utah,0,10,6,2016,6,19,50,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
61941,California,0,19,11,2016,7,6,32,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
490116,Utah,0,9,6,2016,5,11,42,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
482463,Texas,0,21,9,2016,4,14,59,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
300101,Montana,0,16,7,2016,7,15,26,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
160203,Idaho,0,15,11,2016,3,2,2,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
481437,Texas,0,10,6,2016,6,13,51,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
480773,Texas,3990,14,2,2016,1,12,40,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
540134,West Virginia,75,13,8,2016,7,6,49,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
330001,New Hampshire,173,2,1,2016,7,19,39,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
300030,Montana,0,13,3,2016,1,1,30,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
280101,Mississippi,0,22,3,2016,3,22,6,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
160190,Idaho,0,24,10,2016,2,5,26,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
40383,Arizona,0,28,6,2016,3,22,41,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,2
560048,Wyoming,0,22,7,2016,6,10,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
540155,West Virginia,0,14,9,2016,4,9,16,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
350222,New Mexico,0,26,7,2016,3,8,22,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
40377,Arizona,0,24,6,2016,6,13,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
280325,Mississippi,230,4,7,2016,2,18,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530310,Washington,0,22,8,2016,2,15,53,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530274,Washington,0,30,7,2016,7,17,22,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180312,Indiana,160,14,6,2016,3,17,13,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
280597,Mississippi,0,9,12,2016,6,13,16,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
483334,Texas,0,20,12,2016,3,16,28,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
60480,California,0,9,3,2016,4,10,36,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
320155,Nevada,0,26,7,2016,3,18,43,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
50230,Arkansas,3900,25,6,2016,7,19,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
63482,California,0,2,11,2016,4,13,33,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210407,Kentucky,1180,31,7,2016,1,0,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61974,California,1820,22,11,2016,3,17,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130541,Georgia,0,30,5,2016,2,18,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
350214,New Mexico,457,4,8,2016,5,3,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
370475,North Carolina,0,26,5,2016,5,10,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
380048,North Dakota,0,21,7,2016,5,9,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130247,Georgia,280,12,3,2016,7,3,24,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
200228,Kansas,2110,18,8,2016,5,99,99,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300028,Montana,0,12,3,2016,7,0,24,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
350187,New Mexico,0,4,7,2016,2,22,53,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530238,Washington,0,6,7,2016,4,13,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
540058,West Virginia,1311,5,4,2016,3,14,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10335,Alabama,1590,12,6,2016,1,8,46,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190303,Iowa,0,6,11,2016,1,7,13,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
131357,Georgia,0,9,12,2016,6,15,6,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60883,California,0,21,6,2016,3,7,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
460019,South Dakota,0,4,4,2016,2,18,27,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
481666,Texas,0,26,6,2016,1,9,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
460090,South Dakota,0,31,10,2016,2,7,23,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
490254,Utah,0,17,12,2016,7,17,3,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
370812,North Carolina,0,21,8,2016,1,14,3,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190302,Iowa,0,5,11,2016,7,13,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
350064,New Mexico,0,22,3,2016,3,12,47,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
350172,New Mexico,0,30,5,2016,2,20,23,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
370839,North Carolina,0,23,8,2016,3,1,47,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
460056,South Dakota,0,11,8,2016,5,14,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
482347,Texas,0,15,9,2016,5,11,42,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
160079,Idaho,0,9,6,2016,5,13,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
410063,Oregon,0,28,3,2016,2,5,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
260874,Michigan,0,18,11,2016,6,10,22,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
482091,Texas,0,12,8,2016,6,14,18,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
540091,West Virginia,1660,12,6,2016,1,16,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
300100,Montana,0,3,8,2016,4,21,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60815,California,0,7,2,2016,1,11,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60852,California,0,29,5,2016,1,8,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10930,Alabama,0,9,9,2016,6,17,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
310022,Nebraska,0,5,3,2016,7,11,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
160143,Idaho,0,19,8,2016,6,15,7,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
350278,New Mexico,0,14,10,2016,6,7,12,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
320131,Nevada,0,14,6,2016,3,11,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130361,Georgia,0,10,4,2016,1,17,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
481185,Texas,0,8,5,2016,1,4,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
450731,South Carolina,0,21,10,2016,6,5,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
170173,Illinois,0,21,3,2016,2,4,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500004,Vermont,158,8,2,2016,2,6,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
40355,Arizona,0,5,6,2016,1,11,34,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61873,California,0,23,10,2016,1,6,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
490128,Utah,0,16,6,2016,5,18,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60204,California,0,20,2,2016,7,15,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390085,Ohio,1670,12,2,2016,6,18,0,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,1
300035,Montana,0,25,3,2016,6,13,25,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,1
260125,Michigan,0,3,3,2016,5,17,30,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,1
560011,Wyoming,0,26,3,2016,7,7,36,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,1
270081,Minnesota,0,7,4,2016,5,7,42,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,1
560006,Wyoming,0,1,2,2016,2,12,30,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,1
80114,Colorado,0,17,4,2016,1,2,3,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,1
270349,Minnesota,0,16,12,2016,6,18,3,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,1
350011,New Mexico,340,1,2,2016,2,9,45,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,1
90176,Connecticut,360,8,2,2016,2,12,24,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,1
80550,Colorado,0,26,12,2016,2,5,53,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,1
490032,Utah,0,26,3,2016,7,6,57,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,1
270035,Minnesota,0,14,2,2016,1,20,13,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,1
310114,Nebraska,0,7,8,2016,1,11,10,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
490052,Utah,0,22,4,2016,6,16,8,6,Severe Crosswinds,0,No Additional Atmospheric Conditions,6,Severe Crosswinds,1
290444,Missouri,4120,18,2,2016,5,15,40,6,Severe Crosswinds,0,No Additional Atmospheric Conditions,6,Severe Crosswinds,1
290367,Missouri,2720,7,7,2016,5,13,29,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
320200,Nevada,120,23,8,2016,3,11,43,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
550160,Wisconsin,2370,14,5,2016,7,14,12,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
290421,Missouri,2720,18,7,2016,2,13,20,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
210187,Kentucky,2090,10,4,2016,1,17,28,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
210079,Kentucky,1550,22,2,2016,2,14,26,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
130723,Georgia,0,16,7,2016,7,16,23,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
190212,Iowa,8790,26,8,2016,6,8,0,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
121780,Florida,0,13,8,2016,7,3,5,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
40127,Arizona,170,30,3,2016,4,5,44,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,2
250371,Massachusetts,680,9,7,2016,7,21,5,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
550405,Wisconsin,2515,28,9,2016,4,17,36,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
482143,Texas,260,18,8,2016,5,18,15,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
260247,Michigan,1260,1,5,2016,1,9,43,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
450306,South Carolina,0,19,5,2016,5,15,28,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40826,Arizona,160,24,12,2016,7,15,45,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,3
470974,Tennessee,0,27,12,2016,3,0,14,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
220424,Louisiana,0,28,7,2016,5,14,54,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
530062,Washington,0,14,3,2016,2,7,8,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
482895,Texas,0,3,11,2016,5,15,10,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121853,Florida,0,30,8,2016,3,18,1,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
550155,Wisconsin,3560,10,5,2016,3,4,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130321,Georgia,0,1,4,2016,6,20,7,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,3
260166,Michigan,1260,2,4,2016,7,1,10,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,3
10072,Alabama,0,3,3,2016,5,10,10,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
530372,Washington,0,24,9,2016,7,20,54,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
450608,South Carolina,0,2,9,2016,6,12,32,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
530229,Washington,0,18,6,2016,7,8,40,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
483360,Texas,0,17,12,2016,7,8,55,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40494,Arizona,0,7,8,2016,1,17,6,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
420518,Pennsylvania,0,7,6,2016,3,0,44,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
200365,Kansas,5880,16,12,2016,6,4,45,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130820,Georgia,2920,10,8,2016,4,9,55,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,2
480275,Texas,480,6,2,2016,7,5,59,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
